property_id,source,title,url,price,rooms,bathrooms,sqm,has_pool,has_ac,orientation,property_type,operation,city,district,neighborhood,postal_code,latitude,longitude,energy_rating,year_built,floor,terrace,elevator,parking,is_favourite,similarity_score,similarity_profile,first_seen,last_seen,status,price_first_seen
amat_practica-i-accesible-planta-baixa-a-tocar-del-monestir,amat,"Pràctica i accesible planta baixa, a tocar del Monestir",https://www.amatimmobiliaris.com/ca/venda/apartament-pis/barcelona/sant-cugat-del-valles/practica-i-accesible-planta-baixa-a-tocar-del-monestir,310000.0,2.0,1.0,59.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-04-29T19:06:06+00:00,2026-05-09T14:21:20+00:00,active,310000.0
amat_fantastica-casa-de-disseny-a-mirasol,amat,Fantàstica casa de disseny a Mirasol,https://www.amatimmobiliaris.com/ca/venda/casa/barcelona/sant-cugat-del-valles/fantastica-casa-de-disseny-a-mirasol,1225000.0,5.0,4.0,254.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-04-29T19:06:06+00:00,2026-05-09T14:21:20+00:00,active,1225000.0
amat_casa-a-sant-cugat-dos-habitatges-en-un,amat,Casa a Sant Cugat: Dos habitatges en un,https://www.amatimmobiliaris.com/ca/venda/casa/barcelona/sant-cugat-del-valles/casa-a-sant-cugat-dos-habitatges-en-un,845000.0,6.0,3.0,285.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-04-29T19:06:06+00:00,2026-04-29T19:08:50+00:00,active,845000.0
amat_placa-daparcament-en-venda-al-centre,amat,Plaça d'aparcament en venda al centre,https://www.amatimmobiliaris.com/ca/venda/placa-parking/barcelona/sant-cugat-del-valles/placa-daparcament-en-venda-al-centre,20000.0,,,,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-04-29T19:06:06+00:00,2026-05-09T14:21:20+00:00,active,20000.0
amat_magnifica-casa-al-golf-amb-grans-espais,amat,"Magnífica casa al Golf, amb grans espais",https://www.amatimmobiliaris.com/ca/venda/casa/barcelona/sant-cugat-del-valles/magnifica-casa-al-golf-amb-grans-espais,1575000.0,6.0,6.0,566.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-04-29T19:06:06+00:00,2026-05-09T14:21:20+00:00,active,1575000.0
qgat_homes_ref-1717,qgat_homes,Casa amb vistes a Mirasol,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1717,1150000.0,5.0,4.0,278.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:22:01+00:00,2026-05-09T11:53:37+00:00,active,1150000.0
qgat_homes_ref-1682,qgat_homes,Casa amb vistes a Mirasol,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1682,1150000.0,5.0,4.0,278.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:22:01+00:00,2026-05-09T11:53:37+00:00,active,1150000.0
qgat_homes_ref-1716,qgat_homes,Àtic en venda a Sant Cugat del Vallès - Can Mates,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1716,615000.0,3.0,2.0,111.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:22:01+00:00,2026-05-09T11:53:37+00:00,active,615000.0
qgat_homes_ref-1699,qgat_homes,Cases en venda a Sant Cugat del Vallès - Valldoreix,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1699,589000.0,1.0,1.0,60.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:22:01+00:00,2026-05-09T11:53:37+00:00,active,589000.0
qgat_homes_ref-1685,qgat_homes,Casa adossada a Sant Domenech,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1685,775000.0,4.0,2.0,171.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:22:01+00:00,2026-05-09T11:53:37+00:00,active,775000.0
qgat_homes_ref-1714,qgat_homes,Local Comercial en venda a Sant Cugat del Vallès - Centro - Estación,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1714,395000.0,,2.0,334.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:22:01+00:00,2026-05-09T11:53:37+00:00,active,395000.0
qgat_homes_ref-1710,qgat_homes,Garatge en venda i lloguer a Sant Cugat del Vallès - Volpelleres,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1710,8000.0,,,10.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:22:01+00:00,2026-05-09T11:53:37+00:00,active,8000.0
qgat_homes_ref-1709,qgat_homes,Garatge en venda i lloguer a Sant Cugat del Vallès - Volpelleres,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1709,14000.0,,,11.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:22:01+00:00,2026-05-09T11:53:37+00:00,active,14000.0
qgat_homes_ref-1635,qgat_homes,Magnífic xalet adossat a Sant Cugat,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1635,1445000.0,5.0,3.0,360.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:22:01+00:00,2026-05-09T11:53:37+00:00,active,1445000.0
qgat_homes_ref-1707,qgat_homes,Àtic en venda a Sant Cugat del Vallès - Parc Central,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1707,619000.0,3.0,2.0,108.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:22:01+00:00,2026-05-09T11:53:37+00:00,active,619000.0
qgat_homes_ref-1705,qgat_homes,Àtic dúplex a Volpelleres amb 2 places d´aparcament,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1705,750000.0,3.0,2.0,123.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:22:01+00:00,2026-05-09T11:53:37+00:00,active,750000.0
qgat_homes_ref-1668,qgat_homes,"Adossada amb piscina a Eixample, Sant Cugat del Vallès",https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1668,1285000.0,4.0,2.0,224.0,1,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:22:01+00:00,2026-05-09T11:53:37+00:00,active,1285000.0
qgat_homes_ref-1584,qgat_homes,Parcel·la amb construcció existent i documentació Tècnica a la Floresta,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1584,449000.0,,,587.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,449000.0
qgat_homes_ref-1687,qgat_homes,Xalet Independent en venda a Sant Cugat del Vallès - Valldoreix,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1687,1750000.0,5.0,4.0,598.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,1750000.0
qgat_homes_ref-1691,qgat_homes,Estudi en venda a Sant Cugat del Vallès - Mas Gener,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1691,315000.0,2.0,2.0,65.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,315000.0
qgat_homes_ref-1703,qgat_homes,Xalet Independent en venda a Sant Cugat del Vallès - Valldoreix,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1703,970000.0,3.0,3.0,155.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,970000.0
qgat_homes_ref-1523,qgat_homes,Local Comercial en venda a Sant Cugat del Vallès,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1523,94000.0,,1.0,38.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,94000.0
qgat_homes_ref-1701,qgat_homes,Cases en venda a Sant Cugat del Vallès - La Floresta,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1701,850000.0,4.0,2.0,269.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,850000.0
qgat_homes_ref-1696,qgat_homes,Terreny en venda a Sant Cugat del Vallès - Les Planes,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1696,149000.0,,,736.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,149000.0
qgat_homes_ref-1694,qgat_homes,Casa en venda a Mas Gener. Mirasol.,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1694,795000.0,4.0,2.0,157.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,795000.0
qgat_homes_ref-1676,qgat_homes,"Casa amb gran potencial a Valldoreix | Jardí, piscina i múltiples possibilitats",https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1676,1100000.0,8.0,3.0,278.0,1,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,1100000.0
qgat_homes_ref-1689,qgat_homes,Xalet Independent en venda a Sant Cugat del Vallès - Can Barata,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1689,549000.0,2.0,1.0,174.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,549000.0
qgat_homes_ref-1581,qgat_homes,Xalet Independent en venda a Sant Cugat del Vallès - Arxiu,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1581,2450000.0,7.0,6.0,670.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,2450000.0
qgat_homes_ref-1684,qgat_homes,Xalet Independent en venda a Sant Cugat del Vallès - Mas Gener,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1684,1245000.0,5.0,4.0,535.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,1245000.0
qgat_homes_ref-1683,qgat_homes,Cases en venda a Sant Cugat del Vallès - La Floresta,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1683,620000.0,4.0,1.0,79.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,620000.0
qgat_homes_ref-1671,qgat_homes,Terreny en venda a Sant Cugat del Vallès - Valldoreix,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1671,589000.0,,,601.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,589000.0
qgat_homes_ref-1592,qgat_homes,Gran casa a rehabilitar a Mirasol,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1592,1300000.0,8.0,5.0,903.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,1300000.0
qgat_homes_ref-1643,qgat_homes,Finca amb gran parcel·la a Valldoreix,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1643,3090000.0,,,602.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,3090000.0
qgat_homes_ref-1661,qgat_homes,Cases en venda a Sant Cugat del Vallès,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1661,800000.0,5.0,3.0,212.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,800000.0
qgat_homes_ref-1667,qgat_homes,Cases en venda a Sant Cugat del Vallès - La Floresta,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1667,595000.0,8.0,3.0,403.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,595000.0
qgat_homes_ref-1670,qgat_homes,Fantàstic Local Comercial a l'Estació de Sant Cugat,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1670,195000.0,,2.0,69.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,195000.0
qgat_homes_ref-1641,qgat_homes,Pis a parc central amb piscina comunitària i garatge,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1641,899000.0,4.0,2.0,150.0,1,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,899000.0
qgat_homes_ref-1663,qgat_homes,Pis en venda a Sant Cugat del Vallès - Can Mates,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1663,625000.0,3.0,2.0,115.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,625000.0
qgat_homes_ref-1634,qgat_homes,Parcela plana urbana en Valldoreix,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1634,995000.0,,,929.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,995000.0
qgat_homes_ref-1654,qgat_homes,Casa amb piscina a Valldoreix,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1654,1190000.0,6.0,5.0,382.0,1,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,1190000.0
qgat_homes_ref-1499,qgat_homes,Xalet independent a pocs minuts estació FGC Valldoreix,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1499,1035000.0,8.0,6.0,494.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,1035000.0
qgat_homes_ref-1646,qgat_homes,Xalet Independent en venda a Sant Cugat del Vallès - Arxiu,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1646,1774000.0,5.0,4.0,381.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,1774000.0
qgat_homes_ref-1611,qgat_homes,Xalet Independent en venda a Sant Cugat del Vallès - Valldoreix,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1611,1295000.0,6.0,3.0,292.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,1295000.0
qgat_homes_ref-1617,qgat_homes,Oficina lluminosa en edifici corporatiu exclusiu a Sant Cugat,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1617,270000.0,,3.0,90.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,270000.0
qgat_homes_ref-1460,qgat_homes,"Xalet independent amb impressionants vistes a la Floresta, Sant Cugat del Vallès",https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1460,949000.0,6.0,4.0,426.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,949000.0
qgat_homes_ref-1392,qgat_homes,Parcel·la plana en venda a Mirasol,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1392,550000.0,,,725.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,550000.0
qgat_homes_ref-1610,qgat_homes,Adossat en venda a Sant Cugat del Vallès - Parc Central,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1610,930000.0,4.0,3.0,147.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,930000.0
qgat_homes_ref-1570,qgat_homes,Cases en venda a Sant Cugat del Vallès - Valldoreix,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1570,795000.0,5.0,1.0,180.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,795000.0
qgat_homes_ref-1535,qgat_homes,Garatge en venda a Sant Cugat del Vallès - Can Mates,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1535,14000.0,,,10.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,14000.0
qgat_homes_ref-1596,qgat_homes,Terreny en venda a Sant Cugat del Vallès - La Floresta,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1596,180000.0,,,558.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,180000.0
qgat_homes_ref-1580,qgat_homes,Xalet Independent en venda a Sant Cugat del Vallès,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1580,870000.0,6.0,4.0,285.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,870000.0
qgat_homes_ref-1519,qgat_homes,Garatge en venda a Sant Cugat del Vallès,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1519,11000.0,,,9.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,11000.0
qgat_homes_ref-1243,qgat_homes,Terreny en venda a Sant Cugat del Vallès,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1243,140000.0,,,950.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,140000.0
qgat_homes_ref-1012,qgat_homes,Terreny en venda a La Floresta,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1012,145000.0,,,1.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,145000.0
qgat_homes_ref-1373,qgat_homes,Nau Industrial en venda a Sant Cugat del Vallès - Centro - Estación,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1373,580000.0,,,772.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,580000.0
qgat_homes_ref-1380,qgat_homes,Nau Industrial en venda a Sant Cugat del Vallès - Centro - Estación,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1380,550000.0,,,765.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,550000.0
qgat_homes_ref-1369,qgat_homes,Parcela en Valldoreix con vistas Montserrat,https://www.qgathomes.com/ca/venda/a-barcelona-sant_cugat_del_valles/ref-1369,189000.0,,,285.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T11:53:37+00:00,2026-05-09T11:53:37+00:00,active,189000.0
finques_soler_82,finques_soler,124 m² y 4 habs,https://solerfinques.com/propiedades/compra/viviendas/barcelona-province/sant-cugat-del-valles/detalle/82,780000.0,4.0,2.0,124.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T12:31:33+00:00,2026-05-09T14:18:07+00:00,active,780000.0
finques_soler_76,finques_soler,Apartamento y 75 m²,https://solerfinques.com/propiedades/compra/viviendas/barcelona-province/rubi/detalle/76,279000.0,,,75.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T12:31:33+00:00,2026-05-09T14:18:07+00:00,active,279000.0
finques_soler_77,finques_soler,Dúplex y 85 m²,https://solerfinques.com/propiedades/compra/viviendas/barcelona-province/rubi/detalle/77,309000.0,,,85.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T12:31:33+00:00,2026-05-09T14:18:07+00:00,active,309000.0
finques_soler_66,finques_soler,"Unifamiliar adosada, 408 m² y 5 habs",https://solerfinques.com/propiedades/compra/viviendas/barcelona-province/sant-cugat-del-valles/detalle/66,,5.0,5.0,408.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T12:31:33+00:00,2026-05-09T14:18:07+00:00,active,
finques_soler_62,finques_soler,Casa rural y 500 m²,https://solerfinques.com/propiedades/compra/viviendas/barcelona-province/sant-cugat-del-valles/detalle/62,1700000.0,,,500.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T12:31:33+00:00,2026-05-09T14:18:07+00:00,active,1700000.0
finques_soler_60,finques_soler,"Chalet / Torre, 135 m² y 3 habs",https://solerfinques.com/propiedades/compra/viviendas/barcelona-province/sant-cugat-del-valles/detalle/60,825000.0,3.0,2.0,135.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T12:31:33+00:00,2026-05-09T14:18:07+00:00,active,825000.0
finques_soler_58,finques_soler,74 m² y 2 habs,https://solerfinques.com/propiedades/compra/viviendas/barcelona-province/rubi/detalle/58,259000.0,2.0,1.0,74.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T12:31:33+00:00,2026-05-09T14:18:07+00:00,active,259000.0
finques_soler_59,finques_soler,63 m² y 2 habs,https://solerfinques.com/propiedades/compra/viviendas/barcelona-province/rubi/detalle/59,269000.0,2.0,1.0,63.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T12:31:33+00:00,2026-05-09T14:18:07+00:00,active,269000.0
finques_soler_52,finques_soler,116 m²,https://solerfinques.com/propiedades/compra/viviendas/barcelona-province/sant-cugat-del-valles/detalle/52,720000.0,,,116.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T12:31:33+00:00,2026-05-09T14:18:07+00:00,active,720000.0
amat_casa-amb-encant-a-zona-mas-gener-de-mirasol,amat,"Casa amb encant, a zona Mas Gener de Mirasol",https://www.amatimmobiliaris.com/ca/venda/casa/barcelona/sant-cugat-del-valles/casa-amb-encant-a-zona-mas-gener-de-mirasol,665000.0,2.0,1.0,78.0,0,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T14:21:20+00:00,2026-05-09T14:21:20+00:00,active,665000.0
amat_estape-atic-nou-amb-grans-terrasses-i-piscina,amat,ESTAPE- Àtic nou amb grans terrasses i piscina,https://www.amatimmobiliaris.com/ca/venda/apartament-pis/barcelona/sant-cugat-del-valles/estape-atic-nou-amb-grans-terrasses-i-piscina,1497000.0,3.0,2.0,111.0,1,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T14:21:20+00:00,2026-05-09T14:21:20+00:00,active,1497000.0
amat_estape-atic-nou-amb-gran-terrassa-i-piscina,amat,ESTAPE- Àtic nou amb gran terrassa i piscina,https://www.amatimmobiliaris.com/ca/venda/apartament-pis/barcelona/sant-cugat-del-valles/estape-atic-nou-amb-gran-terrassa-i-piscina,1253000.0,3.0,2.0,109.0,1,0,,,,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-09T14:21:20+00:00,2026-05-09T14:21:20+00:00,active,1253000.0
